budget,id,original_title,revenue,release_date,month,year,popularity,runtime,status,title,vote_average,vote_count
14000000,142,Brokeback Mountain,178043761,9/2/2005,2,2005,44.135568,134,Released,Brokeback Mountain,7.5,1480
0,67238,Cavite,0,3/12/2005,12,2005,0.022173,80,Released,Cavite,7.5,2
39000000,16320,Serenity,38869464,8/25/2005,25,2005,45.388937,119,Released,Serenity,7.4,1264
0,4550,친절한 금자씨,23803308,7/29/2005,29,2005,17.074843,115,Released,Sympathy for Lady Vengeance,7.4,356
28000000,69,Walk the Line,186438883,9/13/2005,13,2005,35.580032,136,Released,Walk the Line,7.3,718
85000000,1904,Memoirs of a Geisha,162242962,12/6/2005,6,2005,16.595874,145,Released,Memoirs of a Geisha,7.3,652
88000000,921,Cinderella Man,108539911,6/2/2005,2,2005,24.100863,144,Released,Cinderella Man,7.3,616
15000000,116,Match Point,85306374,10/26/2005,26,2005,30.669913,124,Released,Match Point,7.3,1105
30000000,7214,Coach Carter,76669806,1/14/2005,14,2005,23.234651,136,Released,Coach Carter,7.3,496
25000000,9912,The World's Fastest Indian,0,10/12/2005,12,2005,8.450513,127,Released,The World's Fastest Indian,7.3,166
0,87943,Sisters in Law,0,9/3/2005,3,2005,0.025211,104,Released,Sisters in Law,7.3,2
40000000,187,Sin City,158733820,4/1/2005,1,2005,66.003433,124,Released,Sin City,7.2,2691
40000000,3933,Corpse Bride,117195061,9/9/2005,9,2005,43.571612,77,Released,Corpse Bride,7.2,1894
22000000,11661,Joyeux Noël,17709155,11/9/2005,9,2005,13.960945,116,Released,Joyeux Noël,7.2,212
15000000,5236,Kiss Kiss Bang Bang,15785148,9/5/2005,5,2005,32.690038,103,Released,Kiss Kiss Bang Bang,7.2,886
0,14358,Mad Hot Ballroom,0,5/13/2005,13,2005,0.772668,105,Released,Mad Hot Ballroom,7.2,8
113000000,1895,Star Wars: Episode III - Revenge of the Sith,850000000,5/17/2005,17,2005,44.108427,140,Released,Star Wars: Episode III - Revenge of the Sith,7.1,4116
6500000,9388,Thank You for Smoking,24793509,9/5/2005,5,2005,29.01153,92,Released,Thank You for Smoking,7.1,664
2000000,16608,The Proposition,5048693,10/6/2005,6,2005,14.617944,104,Released,The Proposition,7.1,218
42000000,1830,Lord of War,24127895,9/16/2005,16,2005,34.828241,122,Released,Lord of War,7,1335
25000000,9787,Lords of Dogtown,13411957,6/3/2005,3,2005,8.127728,107,Released,Lords of Dogtown,7,210
15000000,8053,The Three Burials of Melquiades Estrada,12036149,11/17/2005,17,2005,12.163832,121,Released,The Three Burials of Melquiades Estrada,7,177
0,1544,Imagine Me & You,2455831,2/1/2005,1,2005,9.100352,93,Released,Imagine Me & You,7,177
0,1382,Me and You and Everyone We Know,0,6/17/2005,17,2005,9.719094,90,Released,Me and You and Everyone We Know,7,107
0,20520,The Motel,0,1/1/2005,1,2005,0.120505,75,Released,The Motel,7,3
70000000,612,Munich,130358911,12/22/2005,22,2005,29.035222,164,Released,Munich,6.9,696
8000000,1667,La Marche de l'empereur,127392239,1/26/2005,26,2005,17.537154,80,Released,March of the Penguins,6.9,358
32000000,59,A History of Violence,60740827,9/23/2005,23,2005,34.628738,96,Released,A History of Violence,6.9,832
8000000,10476,Hustle & Flow,23563727,7/22/2005,22,2005,6.39503,116,Released,Hustle & Flow,6.9,99
25000000,15487,The Greatest Game Ever Played,15431177,9/30/2005,30,2005,7.538513,120,Released,The Greatest Game Ever Played,6.9,110
1000000,546,Transamerica,13350369,12/23/2005,23,2005,9.773398,103,Released,Transamerica,6.9,144
1500000,10707,The Squid and the Whale,11098131,10/5/2005,5,2005,13.788054,81,Released,The Squid and the Whale,6.9,226
3000000,868,Tsotsi,9879971,8/18/2005,18,2005,2.504169,94,Released,Tsotsi,6.9,94
300000,14278,Murderball,1750211,7/22/2005,22,2005,1.085909,88,Released,Murderball,6.9,23
14200000,1951,Manderlay,674918,5/16/2005,16,2005,7.05145,139,Released,Manderlay,6.9,78
0,18840,The White Countess,0,10/30/2005,30,2005,4.488547,135,Released,The White Countess,6.9,21
12000000,15907,Duma,0,4/22/2005,22,2005,4.795244,100,Released,Duma,6.9,41
0,29595,Wal-Mart: The High Cost of Low Price,0,11/4/2005,4,2005,1.404175,98,Released,Wal-Mart: The High Cost of Low Price,6.9,24
50000,20981,The Call of Cthulhu,0,1/1/2005,1,2005,1.777148,47,Released,The Call of Cthulhu,6.9,41
30000000,533,The Curse of the Were-Rabbit,192452832,9/4/2005,4,2005,30.380747,85,Released,The Curse of the Were-Rabbit,6.8,643
25000000,1985,The Constant Gardener,82466670,8/31/2005,31,2005,20.679652,129,Released,The Constant Gardener,6.8,417
7000000,3291,"Good Night, and Good Luck.",54600000,9/16/2005,16,2005,17.717681,93,Released,"Good Night, and Good Luck.",6.8,273
7000000,398,Capote,49084830,9/30/2005,30,2005,17.434862,114,Released,Capote,6.8,384
6000000,8982,ต้มยำกุ้ง,27165581,8/11/2005,11,2005,11.81832,108,Released,The Protector,6.8,167
35000000,9701,North Country,25224242,2/12/2005,12,2005,12.779201,126,Released,North Country,6.8,125
29000000,9667,The Jacket,21126225,3/4/2005,4,2005,24.240361,103,Released,The Jacket,6.8,455
0,7509,Water,10422387,9/8/2005,8,2005,2.787375,115,Released,Water,6.8,34
80000000,13922,The Great Raid,10166502,8/12/2005,12,2005,8.923215,132,Released,The Great Raid,6.8,91
950000,2652,Hard Candy,7022209,1/14/2005,14,2005,25.918007,103,Released,Hard Candy,6.8,701
2000000,12228,Inside Deep Throat,653621,2/11/2005,11,2005,3.980072,92,Released,Inside Deep Throat,6.8,31
0,55831,Boynton Beach Club,0,8/5/2005,5,2005,0.18887,105,Released,Boynton Beach Club,6.8,3
0,9392,The Descent,0,7/8/2005,8,2005,23.413188,99,Released,The Descent,6.8,1005
1,46729,Fetching Cody,0,10/1/2005,1,2005,0.077876,87,Released,Fetching Cody,6.8,6
180000000,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",748806957,12/7/2005,7,2005,67.391328,143,Released,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,2629
150000000,118,Charlie and the Chocolate Factory,474968763,7/13/2005,13,2005,53.905592,115,Released,Charlie and the Chocolate Factory,6.7,3624
45000000,8292,Four Brothers,92374674,8/11/2005,11,2005,24.694551,109,Released,Four Brothers,6.7,607
50000000,257,Oliver Twist,42093706,9/23/2005,23,2005,20.415572,130,Released,Oliver Twist,6.7,274
40000000,1833,Rent,31670620,11/23/2005,23,2005,10.433667,135,Released,Rent,6.7,155
30000000,1947,An Unfinished Life,18618284,9/9/2005,9,2005,6.353971,108,Released,An Unfinished Life,6.7,161
0,29262,Casa de Areia,0,5/13/2005,13,2005,0.389471,115,Released,The House of Sand,6.7,9
0,13919,The Chumscrubber,0,6/8/2005,8,2005,3.528643,108,Released,The Chumscrubber,6.7,62
207000000,254,King Kong,550000000,12/14/2005,14,2005,61.22601,187,Released,King Kong,6.6,2337
75000000,953,Madagascar,532680671,5/25/2005,25,2005,48.110909,86,Released,Madagascar,6.6,3237
130000000,1495,Kingdom of Heaven,211643158,5/3/2005,3,2005,44.490453,144,Released,Kingdom of Heaven,6.6,1157
50000000,7453,The Hitchhiker's Guide to the Galaxy,104478416,1/15/2005,15,2005,51.742065,109,Released,The Hitchhiker's Guide to the Galaxy,6.6,1315
72000000,25,Jarhead,96889998,11/4/2005,4,2005,32.227223,125,Released,Jarhead,6.6,765
45000000,10027,Unleashed,50871113,2/2/2005,2,2005,25.999888,103,Released,Unleashed,6.6,518
30000000,9763,Goal!: The Dream Begins,27610873,6/6/2005,6,2005,16.541791,118,Released,Goal!: The Dream Begins,6.6,238
4000000,14517,Mirrormask,866999,1/25/2005,25,2005,7.758188,101,Released,Mirrormask,6.6,102
0,1696,The Devil's Rejects,0,7/22/2005,22,2005,16.754452,107,Released,The Devil's Rejects,6.6,322
110000000,787,Mr. & Mrs. Smith,478207520,6/7/2005,7,2005,44.635452,120,Released,Mr. & Mrs. Smith,6.5,2965
126000000,1635,The Island,162949164,7/20/2005,20,2005,37.68056,136,Released,The Island,6.5,1770
58000000,9007,Just Like Heaven,102854431,9/16/2005,16,2005,13.43573,95,Released,Just Like Heaven,6.5,579
30000000,8976,A Lot Like Love,42886719,4/22/2005,22,2005,19.212552,107,Released,A Lot Like Love,6.5,318
1500000,17113,The Ballad of Jack and Rose,712294,3/25/2005,25,2005,3.618646,111,Released,The Ballad of Jack and Rose,6.5,43
0,41508,Sorstalanság,0,2/10/2005,10,2005,1.906807,140,Released,Fateless,6.5,28
70000000,8488,Hitch,368100420,2/10/2005,10,2005,34.576913,118,Released,Hitch,6.4,1665
25000000,11283,Nanny McPhee,122489822,10/21/2005,21,2005,24.356483,97,Released,Nanny McPhee,6.4,711
43000000,9913,The Skeleton Key,91974818,7/29/2005,29,2005,29.105407,104,Released,The Skeleton Key,6.4,573
30000000,11400,The New World,30536013,12/25/2005,25,2005,19.106154,135,Released,The New World,6.4,330
3000000,292,Dave Chappelle's Block Party,11718595,9/12/2005,12,2005,1.697846,100,Released,Dave Chappelle's Block Party,6.4,28
0,11354,The Upside of Anger,0,1/23/2005,23,2005,6.2464,118,Released,The Upside of Anger,6.4,72
0,16186,Diary of a Mad Black Woman,0,2/25/2005,25,2005,3.784535,116,Released,Diary of a Mad Black Woman,6.4,71
0,10773,Mrs Henderson Presents,0,9/9/2005,9,2005,2.894154,103,Released,Mrs Henderson Presents,6.4,62
0,7301,Lonesome Jim,0,11/16/2005,16,2005,3.433625,91,Released,Lonesome Jim,6.4,26
0,64973,"Peace, Propaganda & the Promised Land",0,1/28/2005,28,2005,0.020168,80,Released,"Peace, Propaganda & the Promised Land",6.4,4
0,13682,Pooh's Heffalump Movie,0,2/11/2005,11,2005,9.03154,68,Released,Pooh's Heffalump Movie,6.4,88
4000000,215,Saw II,152925093,10/28/2005,28,2005,42.187986,92,Released,Saw II,6.3,1251
19000000,8643,The Exorcism of Emily Rose,144216468,9/9/2005,9,2005,32.602868,122,Released,The Exorcism of Emily Rose,6.3,659
50000000,231,Syriana,94000000,11/23/2005,23,2005,16.871194,128,Released,Syriana,6.3,451
40000000,10060,Get Rich or Die Tryin',46442528,11/9/2005,9,2005,12.885985,117,Released,Get Rich or Die Tryin',6.3,186
25000000,9779,The Sisterhood of the Traveling Pants,39053061,6/1/2005,1,2005,17.17372,119,Released,The Sisterhood of the Traveling Pants,6.3,386
2000000,7873,Harsh Times,5967038,9/11/2005,11,2005,12.999023,120,Released,Harsh Times,6.3,197
0,15013,Wah-Wah,0,8/17/2005,17,2005,2.356244,120,Released,Wah-Wah,6.3,8
0,12920,Dreamer: Inspired By a True Story,0,9/10/2005,10,2005,6.048743,106,Released,Dreamer: Inspired By a True Story,6.3,67
0,25975,My Date with Drew,0,8/5/2005,5,2005,1.929883,90,Released,My Date with Drew,6.3,16
132000000,74,War of the Worlds,591739379,6/28/2005,28,2005,48.572726,116,Released,War of the Worlds,6.2,2322
82000000,9291,The Longest Yard,190320568,5/19/2005,19,2005,26.065735,113,Released,The Longest Yard,6.2,785
80000000,179,The Interpreter,162944923,4/8/2005,8,2005,18.69984,128,Released,The Interpreter,6.2,392
26000000,6957,The 40 Year Old Virgin,109449237,8/11/2005,11,2005,38.473732,116,Released,The 40 Year Old Virgin,6.2,1983
32000000,9335,Transporter 2,85167639,8/2/2005,2,2005,47.5612,87,Released,Transporter 2,6.2,1061
52000000,2026,Hostage,77944725,3/9/2005,9,2005,23.663713,113,Released,Hostage,6.2,512
26000000,11460,Red Eye,57891803,8/4/2005,4,2005,8.802626,85,Released,Red Eye,6.2,455
15000000,6961,The Wedding Date,47175038,2/4/2005,4,2005,10.194097,88,Released,The Wedding Date,6.2,230
3000000,7553,Waiting...,18637690,10/7/2005,7,2005,10.230583,94,Released,Waiting...,6.2,237
10000000,9515,The Matador,17297244,5/12/2005,12,2005,5.647538,96,Released,The Matador,6.2,136
0,9043,The Family Stone,0,12/14/2005,14,2005,14.190837,103,Released,The Family Stone,6.2,249
0,8435,A Cock and Bull Story,0,7/17/2005,17,2005,3.500741,94,Released,A Cock and Bull Story,6.2,43
0,24055,The Puffy Chair,0,1/17/2005,17,2005,1.243955,85,Released,The Puffy Chair,6.2,15
55000000,9315,Flightplan,223387299,9/22/2005,22,2005,32.05145,98,Released,Flightplan,6.1,772
25000000,11096,Hide and Seek,122644820,1/27/2005,27,2005,18.228538,101,Released,Hide and Seek,6.1,440
65000000,6795,Zathura: A Space Adventure,64321501,11/6/2005,6,2005,15.194239,101,Released,Zathura: A Space Adventure,6.1,779
22000000,8999,Derailed,57479076,11/11/2005,11,2005,17.7091,108,Released,Derailed,6.1,319
57000000,9621,Elizabethtown,52034889,10/6/2005,6,2005,22.894898,123,Released,Elizabethtown,6.1,327
45000000,9899,The Producers,38058335,12/25/2005,25,2005,6.803965,134,Released,The Producers,6.1,151
14000000,17880,Because of Winn-Dixie,32645546,2/18/2005,18,2005,3.334804,106,Released,Because of Winn-Dixie,6.1,61
8000000,49081,Maurice Richard,2019009,10/25/2005,25,2005,0.983484,124,Released,The Rocket: The Legend of Rocket Richard,6.1,17
0,1546,Thumbsucker,1919197,1/23/2005,23,2005,4.757625,96,Released,Thumbsucker,6.1,67
0,10070,Feast,658573,10/14/2005,14,2005,8.825113,95,Released,Feast,6.1,160
900000,9813,The Quiet,381420,9/12/2005,12,2005,4.0971,96,Released,The Quiet,6.1,73
0,14544,Roll Bounce,0,9/23/2005,23,2005,2.596338,112,Released,Roll Bounce,6.1,27
500000,40769,Mutual Appreciation,0,3/1/2005,1,2005,0.123068,109,Released,Mutual Appreciation,6.1,8
0,14120,End of the Spear,0,12/2/2005,2,2005,1.83428,108,Released,End of the Spear,6.1,15
0,24363,House of D,0,4/15/2005,15,2005,6.337735,97,Released,House of D,6.1,23
0,7515,London,0,2/10/2005,10,2005,5.350423,92,Released,London,6.1,96
75000000,9928,Robots,260696994,3/10/2005,10,2005,29.558157,91,Released,Robots,6,1333
19000000,10065,The Amityville Horror,108047131,4/15/2005,15,2005,30.205943,90,Released,The Amityville Horror,6,588
15000000,11683,Land of the Dead,46770602,6/24/2005,24,2005,15.262492,93,Released,Land of the Dead,6,381
30000000,8978,Assault on Precinct 13,35294470,1/19/2005,19,2005,18.706504,109,Released,Assault on Precinct 13,6,311
50000000,9923,Domino,22944502,9/22/2005,22,2005,18.394571,127,Released,Domino,6,444
20000000,6963,The Weather Man,12482775,10/20/2005,20,2005,14.031377,101,Released,The Weather Man,6,289
9600000,9700,The Lost City,4386236,9/3/2005,3,2005,3.588529,144,Released,The Lost City,6,24
0,13994,Romance & Cigarettes,2945242,9/13/2005,13,2005,4.056774,105,Released,Romance & Cigarettes,6,33
1500000,30082,Forty Shades of Blue,0,12/7/2005,7,2005,0.071377,108,Released,Forty Shades of Blue,6,2
10000000,18191,Edmond,0,8/31/2005,31,2005,2.803642,82,Released,Edmond,6,50
100000000,7552,Fun with Dick and Jane,202026112,12/21/2005,21,2005,25.159168,90,Released,Fun with Dick and Jane,5.9,627
75000000,1656,The Legend of Zorro,142400065,10/24/2005,24,2005,31.054334,129,Released,The Legend of Zorro,5.9,893
15000000,10982,Hoodwinked!,51053787,12/16/2005,16,2005,23.980329,80,Released,Hoodwinked!,5.9,479
30000000,11431,Fever Pitch,50451307,4/6/2005,6,2005,9.965073,103,Released,Fever Pitch,5.9,182
25000000,13374,Ice Princess,27645491,3/17/2005,17,2005,13.288177,98,Released,Ice Princess,5.9,185
8000000,7870,Down in the Valley,852872,5/13/2005,13,2005,7.433574,112,Released,Down in the Valley,5.9,63
25000000,9729,Where the Truth Lies,0,10/7/2005,7,2005,4.051221,107,Released,Where the Truth Lies,5.9,66
0,25312,Yes,0,8/5/2005,5,2005,3.677831,100,Released,Yes,5.9,7
0,2287,Rize,0,1/15/2005,15,2005,1.623769,86,Released,Rize,5.9,13
56000000,10022,The Pacifier,113006880,3/4/2005,4,2005,35.4763,95,Released,The Pacifier,5.8,842
35000000,11459,Sky High,86369815,7/29/2005,29,2005,11.041659,100,Released,Sky High,5.8,550
30000000,11648,Must Love Dogs,58405313,7/21/2005,21,2005,11.120167,98,Released,Must Love Dogs,5.8,140
50000000,11968,Into the Blue,44434439,9/30/2005,30,2005,14.723467,110,Released,Into the Blue,5.8,458
0,29078,The Game of Their Lives,0,1/1/2005,1,2005,2.013405,101,Released,The Game of Their Lives,5.8,14
60000000,9641,Cheaper by the Dozen 2,129181830,12/21/2005,21,2005,18.831023,94,Released,Cheaper by the Dozen 2,5.7,526
130000000,7364,Sahara,119269486,4/6/2005,6,2005,21.605568,124,Released,Sahara,5.7,434
4800000,1690,Hostel,80578934,1/6/2005,6,2005,38.83192,94,Released,Hostel,5.7,887
10284523,2610,Shopgirl,11588205,10/21/2005,21,2005,4.820166,104,Released,Shopgirl,5.7,75
150000000,9982,Chicken Little,314432665,11/4/2005,4,2005,47.973995,81,Released,Chicken Little,5.6,944
43000000,4379,Monster-in-Law,154749918,5/13/2005,13,2005,10.411996,101,Released,Monster-in-Law,5.6,406
88000000,4442,The Brothers Grimm,105316267,8/26/2005,26,2005,40.138009,118,Released,The Brothers Grimm,5.6,818
10000000,11804,White Noise,91196419,1/7/2005,7,2005,14.447723,101,Released,White Noise,5.6,261
45000000,9981,Kicking & Screaming,56070433,5/13/2005,13,2005,8.99269,95,Released,Kicking & Screaming,5.6,176
1000000,10092,Cry_Wolf,10047674,9/16/2005,16,2005,6.926926,90,Released,Cry_Wolf,5.6,126
0,10913,Dear Wendy,0,1/22/2005,22,2005,2.597665,105,Released,Dear Wendy,5.6,33
35000000,11638,Guess Who,68915888,3/25/2005,25,2005,3.74263,105,Released,Guess Who,5.5,225
40000000,10066,House of Wax,68766121,4/30/2005,30,2005,17.157738,113,Released,House of Wax,5.5,677
15500000,18777,Slow Burn,1237615,9/12/2005,12,2005,6.630856,93,Released,Slow Burn,5.5,16
9000000,14057,Trust the Man,0,9/1/2005,1,2005,5.2545,103,Released,Trust the Man,5.5,29
0,15648,The Perfect Man,0,6/17/2005,17,2005,11.158906,100,Released,The Perfect Man,5.5,203
0,19803,Underclassman,0,9/2/2005,2,2005,2.083856,95,Released,Underclassman,5.5,28
500000,18045,The Dark Hours,0,3/11/2005,11,2005,1.428483,80,Released,The Dark Hours,5.5,22
50000000,10320,The Ring Two,161451538,3/17/2005,17,2005,32.233713,110,Released,The Ring Two,5.4,632
53000000,4551,Be Cool,95226116,3/4/2005,4,2005,18.61472,118,Released,Be Cool,5.4,292
62000000,8202,Æon Flux,52304001,11/30/2005,30,2005,29.954302,93,Released,Æon Flux,5.4,703
25000000,14177,Beauty Shop,36351350,6/2/2005,2,2005,5.625632,105,Released,Beauty Shop,5.4,115
0,9074,The Man,12382362,9/8/2005,8,2005,6.925645,83,Released,The Man,5.4,133
0,17186,Supercross,3102550,8/16/2005,16,2005,3.71305,80,Released,Supercross,5.4,29
40000000,13498,Man of the House,0,2/25/2005,25,2005,6.004422,100,Released,Man of the House,5.4,120
30000000,9009,Dark Water,25473093,6/27/2005,27,2005,14.376463,105,Released,Dark Water,5.3,274
0,10040,Miss Congeniality 2: Armed and Fabulous,0,3/11/2005,11,2005,19.998581,115,Released,Miss Congeniality 2: Armed and Fabulous,5.3,425
0,10008,An American Haunting,0,5/5/2005,5,2005,7.436315,83,Released,An American Haunting,5.3,142
0,47534,Fighting Tommy Riley,0,5/6/2005,6,2005,0.045429,0,Released,Fighting Tommy Riley,5.3,4
32000000,11637,Are We There Yet?,97918663,1/20/2005,20,2005,13.590677,95,Released,Are We There Yet?,5.2,221
35000000,14175,Valiant,19478106,3/25/2005,25,2005,14.051852,76,Released,Valiant,5.2,235
0,12183,The Wendell Baker Story,0,8/3/2005,3,2005,1.265683,99,Released,The Wendell Baker Story,5.2,16
50000000,6519,The Dukes of Hazzard,110803676,8/5/2005,5,2005,15.98212,104,Released,The Dukes of Hazzard,5.1,316
30000000,6439,Racing Stripes,93772522,1/6/2005,6,2005,8.058109,102,Released,Racing Stripes,5.1,123
50000000,11451,Herbie Fully Loaded,66002004,6/22/2005,22,2005,12.050755,101,Released,Herbie Fully Loaded,5.1,542
35000000,10012,Cursed,19294901,2/25/2005,25,2005,11.195593,97,Released,Cursed,5.1,167
30000000,9042,The Cave,15007991,8/25/2005,25,2005,10.756266,97,Released,The Cave,5.1,202
0,27360,King's Ransom,0,4/22/2005,22,2005,5.079017,95,Released,King's Ransom,5.1,14
60000000,8814,Doom,55987321,10/20/2005,20,2005,29.261348,105,Released,Doom,5,609
0,67373,This Thing of Ours,0,1/1/2005,1,2005,0.046868,100,Released,This Thing of Ours,5,1
0,2008,Wu Ji,0,12/15/2005,15,2005,3.866026,98,Released,The Promise,5,29
135000000,10048,Stealth,76932943,7/28/2005,28,2005,17.88953,121,Released,Stealth,4.9,331
43000000,9947,Elektra,56681566,1/13/2005,13,2005,28.613892,97,Released,Elektra,4.8,575
80000000,10077,A Sound of Thunder,5989640,5/15/2005,15,2005,7.342892,110,Released,A Sound of Thunder,4.8,111
0,9288,Dungeons & Dragons: Wrath of the Dragon God,0,1/1/2005,1,2005,4.901936,105,Released,Dungeons & Dragons: Wrath of the Dragon God,4.8,36
0,43630,The Helix... Loaded,0,1/1/2005,1,2005,0.0206,97,Rumored,The Helix... Loaded,4.8,2
0,40185,Camping Sauvage,0,10/13/2005,13,2005,0.20323,80,Released,Camping Sauvage,4.8,4
60000000,11679,xXx: State of the Union,71073932,4/27/2005,27,2005,36.689223,101,Released,xXx: State of the Union,4.7,549
22000000,11453,Deuce Bigalow: European Gigolo,22400154,8/6/2005,6,2005,10.259461,83,Released,Deuce Bigalow: European Gigolo,4.7,225
